20192,30-Jun-2012,Canadian Division,Corporate,Actual,Furniture and Fixtures,328.36
20193,30-Jun-2012,Canadian Division,Corporate,Actual,Other Assets,279.87
20194,30-Jun-2012,Canadian Division,Corporate,Actual,Amortization of Goodwill,261.69
20195,30-Jun-2012,Canadian Division,Corporate,Actual,Rent,1364.74
20196,30-Jun-2012,Canadian Division,Corporate,Actual,Interest Income,272.3
20197,30-Jun-2012,Canadian Division,Corporate,Actual,Interest Expense,419.27
20198,30-Jun-2012,Canadian Division,Corporate,Actual,Gain/Loss on Sales of Asset,-333.76
20199,30-Jun-2012,Canadian Division,Corporate,Actual,Other Income,558.67
20200,30-Jun-2012,Canadian Division,Corporate,Actual,Taxes,488.97
20201,30-Jun-2012,Canadian Division,Corporate,Actual,Headcount,10
20202,30-Jun-2012,Canadian Division,Executive General and Administration,Actual,Finished Goods,152229.68
20203,30-Jun-2012,Canadian Division,Executive General and Administration,Actual,Salaries,55450.6
20204,30-Jun-2012,Canadian Division,Executive General and Administration,Actual,Payroll Taxes,5120.87
20205,30-Jun-2012,Canadian Division,Executive General and Administration,Actual,Employee Benefits,5120.87
20206,30-Jun-2012,Canadian Division,Executive General and Administration,Actual,Travel Transportation,673.82
20207,30-Jun-2012,Canadian Division,Executive General and Administration,Actual,Travel Lodging,613.21
20208,30-Jun-2012,Canadian Division,Executive General and Administration,Actual,Meals,310.18
20209,30-Jun-2012,Canadian Division,Executive General and Administration,Actual,Entertainment,228.36
20210,30-Jun-2012,Canadian Division,Executive General and Administration,Actual,Other Travel Related,67.75
20211,30-Jun-2012,Canadian Division,Executive General and Administration,Actual,Conferences,107.14
20212,30-Jun-2012,Canadian Division,Executive General and Administration,Actual,Office Supplies,414.73
20213,30-Jun-2012,Canadian Division,Executive General and Administration,Actual,Professional Services,602.61
20214,30-Jun-2012,Canadian Division,Executive General and Administration,Actual,Telephone,473.82
20215,30-Jun-2012,Canadian Division,Executive General and Administration,Actual,Utilities,851.1
20216,30-Jun-2012,Canadian Division,Executive General and Administration,Actual,Other Expenses,229.87
20217,30-Jun-2012,Canadian Division,Executive General and Administration,Actual,Building Leasehold,860.19
20218,30-Jun-2012,Canadian Division,Executive General and Administration,Actual,Vehicles,532.91
20219,30-Jun-2012,Canadian Division,Executive General and Administration,Actual,Equipment,51.08
20220,30-Jun-2012,Canadian Division,Executive General and Administration,Actual,Furniture and Fixtures,178.36
20221,30-Jun-2012,Canadian Division,Executive General and Administration,Actual,Other Assets,146.54
20222,30-Jun-2012,Canadian Division,Executive General and Administration,Actual,Amortization of Goodwill,141.99
20223,30-Jun-2012,Canadian Division,Executive General and Administration,Actual,Rent,819.28
20224,30-Jun-2012,Canadian Division,Executive General and Administration,Actual,Interest Income,143.51
20225,30-Jun-2012,Canadian Division,Executive General and Administration,Actual,Interest Expense,219.27
20226,30-Jun-2012,Canadian Division,Executive General and Administration,Actual,Gain/Loss on Sales of Asset,-173.16
20227,30-Jun-2012,Canadian Division,Executive General and Administration,Actual,Other Income,292
20228,30-Jun-2012,Canadian Division,Executive General and Administration,Actual,Taxes,272.3
20229,30-Jun-2012,Canadian Division,Executive General and Administration,Actual,Headcount,6
20230,30-Jun-2012,Canadian Division,Research and Development,Actual,Intercompany Sales,23784.86
20231,30-Jun-2012,Canadian Division,Research and Development,Actual,Returns and Adjustments,21407.54
20232,30-Jun-2012,Canadian Division,Research and Development,Actual,Discounts,3329.93
20233,30-Jun-2012,Canadian Division,Research and Development,Actual,Standard Cost of Sales,121589.71
20234,30-Jun-2012,Canadian Division,Research and Development,Actual,Salaries,53820.27
20235,30-Jun-2012,Canadian Division,Research and Development,Actual,Payroll Taxes,6075.44
20236,30-Jun-2012,Canadian Division,Research and Development,Actual,Employee Benefits,5522.4
20237,30-Jun-2012,Canadian Division,Research and Development,Actual,Commissions,9514.89
20238,30-Jun-2012,Canadian Division,Research and Development,Actual,Travel Transportation,782.91
20239,30-Jun-2012,Canadian Division,Research and Development,Actual,Travel Lodging,711.7
20240,30-Jun-2012,Canadian Division,Research and Development,Actual,Meals,355.63
20241,30-Jun-2012,Canadian Division,Research and Development,Actual,Entertainment,264.72
20242,30-Jun-2012,Canadian Division,Research and Development,Actual,Other Travel Related,79.87
20243,30-Jun-2012,Canadian Division,Research and Development,Actual,Conferences,119.27
20244,30-Jun-2012,Canadian Division,Research and Development,Actual,Marketing Collateral,1902.63
20245,30-Jun-2012,Canadian Division,Research and Development,Actual,Office Supplies,461.7
20246,30-Jun-2012,Canadian Division,Research and Development,Actual,Professional Services,673.82
20247,30-Jun-2012,Canadian Division,Research and Development,Actual,Telephone,4643.59
20248,30-Jun-2012,Canadian Division,Research and Development,Actual,Utilities,892.01
20249,30-Jun-2012,Canadian Division,Research and Development,Actual,Other Expenses,260.18
20250,30-Jun-2012,Canadian Division,Research and Development,Actual,Building Leasehold,993.52
20251,30-Jun-2012,Canadian Division,Research and Development,Actual,Vehicles,614.73
20252,30-Jun-2012,Canadian Division,Research and Development,Actual,Equipment,63.2
20253,30-Jun-2012,Canadian Division,Research and Development,Actual,Furniture and Fixtures,222.3
20254,30-Jun-2012,Canadian Division,Research and Development,Actual,Other Assets,196.54
20255,30-Jun-2012,Canadian Division,Research and Development,Actual,Amortization of Goodwill,178.36
20256,30-Jun-2012,Canadian Division,Research and Development,Actual,Rent,819.28
20257,30-Jun-2012,Canadian Division,Research and Development,Actual,Interest Income,191.99
20258,30-Jun-2012,Canadian Division,Research and Development,Actual,Interest Expense,295.03
20259,30-Jun-2012,Canadian Division,Research and Development,Actual,Gain/Loss on Sales of Asset,-233.76
20260,30-Jun-2012,Canadian Division,Research and Development,Actual,Other Income,393.51
20261,30-Jun-2012,Canadian Division,Research and Development,Actual,Taxes,54744.53
20262,30-Jun-2012,Canadian Division,Research and Development,Actual,Headcount,6
20263,30-Jun-2012,Canadian Division,Research and Development,Actual,Units,788
20264,30-Jun-2012,Canadian Division,Research and Development,Actual,Square Footage,34500
20265,30-Jun-2012,Canadian Division,Research and Development,Actual,Trade Sales,475716.01
20266,30-Jun-2012,Canadian Division,Sales and Marketing,Actual,Cash,743190.69
20267,30-Jun-2012,Canadian Division,Sales and Marketing,Actual,Trade Receivables,1185344.38
20268,30-Jun-2012,Canadian Division,Sales and Marketing,Actual,Other Receivables,40191.22
20269,30-Jun-2012,Canadian Division,Sales and Marketing,Actual,Allowance for Bad Debt,23706.07
20270,30-Jun-2012,Canadian Division,Sales and Marketing,Actual,Deferred Taxes,167134.5
20271,30-Jun-2012,Canadian Division,Sales and Marketing,Actual,Prepaid Expenses,112607.72
20272,30-Jun-2012,Canadian Division,Sales and Marketing,Actual,Intercompany Receivables,248922.39
20273,30-Jun-2012,Canadian Division,Sales and Marketing,Actual,Land & Improvements,13513.45
20274,30-Jun-2012,Canadian Division,Sales and Marketing,Actual,Buildings & Improvements,43057.94
20275,30-Jun-2012,Canadian Division,Sales and Marketing,Actual,Machinery & Equipment,12837.68
20276,30-Jun-2012,Canadian Division,Sales and Marketing,Actual,Office Furniture & Equipment,83895.07
20277,30-Jun-2012,Canadian Division,Sales and Marketing,Actual,Leasehold Improvements,11708.88
20278,30-Jun-2012,Canadian Division,Sales and Marketing,Actual,Construction In Progress,4739.05
20279,30-Jun-2012,Canadian Division,Sales and Marketing,Actual,Other Assets,25003.06
20280,30-Jun-2012,Canadian Division,Sales and Marketing,Actual,Notes Payable,20583.28
20281,30-Jun-2012,Canadian Division,Sales and Marketing,Actual,Accounts Payable,195236.54
20282,30-Jun-2012,Canadian Division,Sales and Marketing,Actual,Salary & Other Comp,80735.92
20283,30-Jun-2012,Canadian Division,Sales and Marketing,Actual,Insurance,29722.85
20284,30-Jun-2012,Canadian Division,Sales and Marketing,Actual,Warranties,24662.15
20285,30-Jun-2012,Canadian Division,Sales and Marketing,Actual,Intercompany Payables,75507.03
20286,30-Jun-2012,Canadian Division,Sales and Marketing,Actual,Other Current Liabilities,74269.13
20287,30-Jun-2012,Canadian Division,Sales and Marketing,Actual,Long Term Obligations,71200.89
20288,30-Jun-2012,Canadian Division,Sales and Marketing,Actual,Pension Liability,32875.94
20289,30-Jun-2012,Canadian Division,Sales and Marketing,Actual,Other Retirement Benefits,85731.47
20290,30-Jun-2012,Canadian Division,Sales and Marketing,Actual,Other Long Term Liabilities,30036.49
20291,30-Jun-2012,Canadian Division,Sales and Marketing,Actual,Additional Paid In Capital,377118.13
20292,30-Jun-2012,Canadian Division,Sales and Marketing,Actual,Current Retained Earnings,1747032.26
20293,30-Jun-2012,Canadian Division,Sales and Marketing,Actual,Current Installments of Long-term Debt,23369.7
20294,30-Jun-2012,France,Corporate,Actual,Salaries,20707.53
20295,30-Jun-2012,France,Corporate,Actual,Payroll Taxes,2125.27
20296,30-Jun-2012,France,Corporate,Actual,Employee Benefits,1700.79
20297,30-Jun-2012,France,Corporate,Actual,Travel Transportation,273.1
20298,30-Jun-2012,France,Corporate,Actual,Travel Lodging,248.64
20299,30-Jun-2012,France,Corporate,Actual,Meals,124.17
20300,30-Jun-2012,France,Corporate,Actual,Entertainment,94.38
20301,30-Jun-2012,France,Corporate,Actual,Other Travel Related,28.42
20302,30-Jun-2012,France,Corporate,Actual,Conferences,39.06
20303,30-Jun-2012,France,Corporate,Actual,Office Supplies,169.91
20304,30-Jun-2012,France,Corporate,Actual,Professional Services,212.47
20305,30-Jun-2012,France,Corporate,Actual,Telephone,192.25
20306,30-Jun-2012,France,Corporate,Actual,Utilities,345.45
20307,30-Jun-2012,France,Corporate,Actual,Other Expenses,102.89
20308,30-Jun-2012,France,Corporate,Actual,Building Leasehold,392.26
20309,30-Jun-2012,France,Corporate,Actual,Vehicles,243.32
20310,30-Jun-2012,France,Corporate,Actual,Equipment,25.23
20311,30-Jun-2012,France,Corporate,Actual,Furniture and Fixtures,86.93
20312,30-Jun-2012,France,Corporate,Actual,Other Assets,76.29
20313,30-Jun-2012,France,Corporate,Actual,Amortization of Goodwill,69.91
20314,30-Jun-2012,France,Corporate,Actual,Rent,335.87
20315,30-Jun-2012,France,Corporate,Actual,Interest Income,147.57
20316,30-Jun-2012,France,Corporate,Actual,Interest Expense,226.3
20317,30-Jun-2012,France,Corporate,Actual,Gain/Loss on Sales of Asset,-180.09
20318,30-Jun-2012,France,Corporate,Actual,Other Income,300.76
20319,30-Jun-2012,France,Corporate,Actual,Taxes,72.04
20320,30-Jun-2012,France,Corporate,Actual,Headcount,7
20321,30-Jun-2012,France,Executive General and Administration,Actual,Finished Goods,15279.77
20322,30-Jun-2012,France,Executive General and Administration,Actual,Salaries,6934.93
20323,30-Jun-2012,France,Executive General and Administration,Actual,Payroll Taxes,712.47
20324,30-Jun-2012,France,Executive General and Administration,Actual,Employee Benefits,356.08
20325,30-Jun-2012,France,Executive General and Administration,Actual,Travel Transportation,44.38
20326,30-Jun-2012,France,Executive General and Administration,Actual,Travel Lodging,40.12
20327,30-Jun-2012,France,Executive General and Administration,Actual,Meals,22.04
20328,30-Jun-2012,France,Executive General and Administration,Actual,Entertainment,16.72
20329,30-Jun-2012,France,Executive General and Administration,Actual,Other Travel Related,5.01
20330,30-Jun-2012,France,Executive General and Administration,Actual,Conferences,8.21
20331,30-Jun-2012,France,Executive General and Administration,Actual,Office Supplies,35.87
20332,30-Jun-2012,France,Executive General and Administration,Actual,Professional Services,124.17
20333,30-Jun-2012,France,Executive General and Administration,Actual,Telephone,48.63
20334,30-Jun-2012,France,Executive General and Administration,Actual,Utilities,86.93
20335,30-Jun-2012,France,Executive General and Administration,Actual,Other Expenses,34.8
20336,30-Jun-2012,France,Executive General and Administration,Actual,Building Leasehold,110.34
20337,30-Jun-2012,France,Executive General and Administration,Actual,Vehicles,68.85
20338,30-Jun-2012,France,Executive General and Administration,Actual,Equipment,7.14
20339,30-Jun-2012,France,Executive General and Administration,Actual,Furniture and Fixtures,25.23
20340,30-Jun-2012,France,Executive General and Administration,Actual,Other Assets,20.97
20341,30-Jun-2012,France,Executive General and Administration,Actual,Amortization of Goodwill,19.91
20342,30-Jun-2012,France,Executive General and Administration,Actual,Rent,96.51
20343,30-Jun-2012,France,Executive General and Administration,Actual,Interest Income,41.19
20344,30-Jun-2012,France,Executive General and Administration,Actual,Interest Expense,62.46
20345,30-Jun-2012,France,Executive General and Administration,Actual,Gain/Loss on Sales of Asset,-48.18
20346,30-Jun-2012,France,Executive General and Administration,Actual,Other Income,82.68
20347,30-Jun-2012,France,Executive General and Administration,Actual,Taxes,19.91
20348,30-Jun-2012,France,Executive General and Administration,Actual,Headcount,2
20349,30-Jun-2012,France,Inventory Management,Actual,Salaries,6680.67
20350,30-Jun-2012,France,Inventory Management,Actual,Payroll Taxes,617.79
20351,30-Jun-2012,France,Inventory Management,Actual,Employee Benefits,617.79
20352,30-Jun-2012,France,Inventory Management,Actual,Travel Transportation,83.74
20353,30-Jun-2012,France,Inventory Management,Actual,Travel Lodging,76.29
20354,30-Jun-2012,France,Inventory Management,Actual,Meals,37.99
20355,30-Jun-2012,France,Inventory Management,Actual,Entertainment,29.48
20356,30-Jun-2012,France,Inventory Management,Actual,Other Travel Related,9.27
20357,30-Jun-2012,France,Inventory Management,Actual,Conferences,13.53
20358,30-Jun-2012,France,Inventory Management,Actual,Office Supplies,51.82
20359,30-Jun-2012,France,Inventory Management,Actual,Professional Services,206.08
20360,30-Jun-2012,France,Inventory Management,Actual,Telephone,57.14
20361,30-Jun-2012,France,Inventory Management,Actual,Utilities,101.82
20362,30-Jun-2012,France,Inventory Management,Actual,Other Expenses,29.48
20363,30-Jun-2012,France,Inventory Management,Actual,Building Leasehold,102.89
20364,30-Jun-2012,France,Inventory Management,Actual,Vehicles,63.53
20365,30-Jun-2012,France,Inventory Management,Actual,Equipment,7.14
20366,30-Jun-2012,France,Inventory Management,Actual,Furniture and Fixtures,22.04
20367,30-Jun-2012,France,Inventory Management,Actual,Other Assets,18.84
20368,30-Jun-2012,France,Inventory Management,Actual,Amortization of Goodwill,17.78
20369,30-Jun-2012,France,Inventory Management,Actual,Rent,96.51
20370,30-Jun-2012,France,Inventory Management,Actual,Interest Income,35.87
20371,30-Jun-2012,France,Inventory Management,Actual,Interest Expense,52.89
20372,30-Jun-2012,France,Inventory Management,Actual,Gain/Loss on Sales of Asset,-40.73
20373,30-Jun-2012,France,Inventory Management,Actual,Other Income,70.97
20374,30-Jun-2012,France,Inventory Management,Actual,Taxes,18.84
20375,30-Jun-2012,France,Inventory Management,Actual,Headcount,2
20376,30-Jun-2012,France,Manufacturing,Actual,Salaries,13232.92
20377,30-Jun-2012,France,Manufacturing,Actual,Payroll Taxes,1494.4
20378,30-Jun-2012,France,Manufacturing,Actual,Employee Benefits,679.5
20379,30-Jun-2012,France,Manufacturing,Actual,Travel Transportation,92.25
20380,30-Jun-2012,France,Manufacturing,Actual,Travel Lodging,83.74
20381,30-Jun-2012,France,Manufacturing,Actual,Meals,45.44
20382,30-Jun-2012,France,Manufacturing,Actual,Entertainment,32.67
20383,30-Jun-2012,France,Manufacturing,Actual,Other Travel Related,10.33
20384,30-Jun-2012,France,Manufacturing,Actual,Conferences,14.59
20385,30-Jun-2012,France,Manufacturing,Actual,Office Supplies,69.91
20386,30-Jun-2012,France,Manufacturing,Actual,Professional Services,133.74
20387,30-Jun-2012,France,Manufacturing,Actual,Telephone,97.57
20388,30-Jun-2012,France,Manufacturing,Actual,Utilities,175.23
20389,30-Jun-2012,France,Manufacturing,Actual,Other Expenses,62.46
20390,30-Jun-2012,France,Manufacturing,Actual,Building Leasehold,226.3
20391,30-Jun-2012,France,Manufacturing,Actual,Vehicles,140.12
20392,30-Jun-2012,France,Manufacturing,Actual,Equipment,14.59
20393,30-Jun-2012,France,Manufacturing,Actual,Furniture and Fixtures,49.7
20394,30-Jun-2012,France,Manufacturing,Actual,Other Assets,43.31
20395,30-Jun-2012,France,Manufacturing,Actual,Amortization of Goodwill,40.12
20396,30-Jun-2012,France,Manufacturing,Actual,Rent,192.25
20397,30-Jun-2012,France,Manufacturing,Actual,Interest Income,84.8
20398,30-Jun-2012,France,Manufacturing,Actual,Interest Expense,129.48
20399,30-Jun-2012,France,Manufacturing,Actual,Gain/Loss on Sales of Asset,-102.43
20400,30-Jun-2012,France,Manufacturing,Actual,Other Income,172.04
20401,30-Jun-2012,France,Manufacturing,Actual,Taxes,41.19
20402,30-Jun-2012,France,Manufacturing,Actual,Headcount,4
20403,30-Jun-2012,France,Quality Assurance,Actual,Salaries,6362.58
20404,30-Jun-2012,France,Quality Assurance,Actual,Payroll Taxes,588
20405,30-Jun-2012,France,Quality Assurance,Actual,Employee Benefits,588
20406,30-Jun-2012,France,Quality Assurance,Actual,Travel Transportation,82.68
20407,30-Jun-2012,France,Quality Assurance,Actual,Travel Lodging,75.23
20408,30-Jun-2012,France,Quality Assurance,Actual,Meals,37.99
20409,30-Jun-2012,France,Quality Assurance,Actual,Entertainment,28.42
20410,30-Jun-2012,France,Quality Assurance,Actual,Other Travel Related,9.27
20411,30-Jun-2012,France,Quality Assurance,Actual,Conferences,13.53
20412,30-Jun-2012,France,Quality Assurance,Actual,Office Supplies,50.76
20413,30-Jun-2012,France,Quality Assurance,Actual,Professional Services,202.89
20414,30-Jun-2012,France,Quality Assurance,Actual,Telephone,57.14
20415,30-Jun-2012,France,Quality Assurance,Actual,Utilities,101.82
20416,30-Jun-2012,France,Quality Assurance,Actual,Other Expenses,43.31
20417,30-Jun-2012,France,Quality Assurance,Actual,Building Leasehold,124.17
20418,30-Jun-2012,France,Quality Assurance,Actual,Vehicles,77.36
20419,30-Jun-2012,France,Quality Assurance,Actual,Equipment,9.27
20420,30-Jun-2012,France,Quality Assurance,Actual,Furniture and Fixtures,28.42
20421,30-Jun-2012,France,Quality Assurance,Actual,Other Assets,26.29
20422,30-Jun-2012,France,Quality Assurance,Actual,Amortization of Goodwill,23.1
20423,30-Jun-2012,France,Quality Assurance,Actual,Rent,96.51
20424,30-Jun-2012,France,Quality Assurance,Actual,Interest Income,50.76
20425,30-Jun-2012,France,Quality Assurance,Actual,Interest Expense,77.36
20426,30-Jun-2012,France,Quality Assurance,Actual,Gain/Loss on Sales of Asset,-60.94
20427,30-Jun-2012,France,Quality Assurance,Actual,Other Income,102.89
20428,30-Jun-2012,France,Quality Assurance,Actual,Taxes,23.1
20429,30-Jun-2012,France,Quality Assurance,Actual,Headcount,2
20430,30-Jun-2012,France,Research and Development,Actual,Intercompany Sales,1310.36
20431,30-Jun-2012,France,Research and Development,Actual,Returns and Adjustments,2619.96
20432,30-Jun-2012,France,Research and Development,Actual,Discounts,36.93
20433,30-Jun-2012,France,Research and Development,Actual,Standard Cost of Sales,12473.33
20434,30-Jun-2012,France,Research and Development,Actual,Variances,5457.24
20435,30-Jun-2012,France,Research and Development,Actual,Salaries,11579.7
20436,30-Jun-2012,France,Research and Development,Actual,Payroll Taxes,1307.17
20437,30-Jun-2012,France,Research and Development,Actual,Employee Benefits,950.78
20438,30-Jun-2012,France,Research and Development,Actual,Commissions,874.18
20439,30-Jun-2012,France,Research and Development,Actual,Travel Transportation,147.57
20440,30-Jun-2012,France,Research and Development,Actual,Travel Lodging,134.8
20441,30-Jun-2012,France,Research and Development,Actual,Meals,68.85
20442,30-Jun-2012,France,Research and Development,Actual,Entertainment,51.82
20443,30-Jun-2012,France,Research and Development,Actual,Other Travel Related,15.65
20444,30-Jun-2012,France,Research and Development,Actual,Conferences,23.1
20445,30-Jun-2012,France,Research and Development,Actual,Marketing Collateral,66.72
20446,30-Jun-2012,France,Research and Development,Actual,Office Supplies,94.38
20447,30-Jun-2012,France,Research and Development,Actual,Professional Services,193.32
20448,30-Jun-2012,France,Research and Development,Actual,Telephone,286.93
20449,30-Jun-2012,France,Research and Development,Actual,Utilities,196.51
20450,30-Jun-2012,France,Research and Development,Actual,Other Expenses,61.4
20451,30-Jun-2012,France,Research and Development,Actual,Building Leasehold,219.91
20452,30-Jun-2012,France,Research and Development,Actual,Vehicles,135.87
20453,30-Jun-2012,France,Research and Development,Actual,Equipment,14.59
20454,30-Jun-2012,France,Research and Development,Actual,Furniture and Fixtures,48.63
20455,30-Jun-2012,France,Research and Development,Actual,Other Assets,41.19
20456,30-Jun-2012,France,Research and Development,Actual,Amortization of Goodwill,39.06
20457,30-Jun-2012,France,Research and Development,Actual,Rent,192.25
20458,30-Jun-2012,France,Research and Development,Actual,Interest Income,80.55
20459,30-Jun-2012,France,Research and Development,Actual,Interest Expense,123.1
20460,30-Jun-2012,France,Research and Development,Actual,Gain/Loss on Sales of Asset,-97.11
20461,30-Jun-2012,France,Research and Development,Actual,Other Income,163.53
20462,30-Jun-2012,France,Research and Development,Actual,Taxes,1193.33
20463,30-Jun-2012,France,Research and Development,Actual,Headcount,4
20464,30-Jun-2012,France,Research and Development,Actual,Units,154
20465,30-Jun-2012,France,Research and Development,Actual,Square Footage,27000
20466,30-Jun-2012,France,Research and Development,Actual,Trade Sales,43655.83
20467,30-Jun-2012,France,Sales and Marketing,Actual,Cash,57912.48
20468,30-Jun-2012,France,Sales and Marketing,Actual,Trade Receivables,224410.26
20469,30-Jun-2012,France,Sales and Marketing,Actual,Other Receivables,6909.4
20470,30-Jun-2012,France,Sales and Marketing,Actual,Allowance for Bad Debt,4488.08
20471,30-Jun-2012,France,Sales and Marketing,Actual,Deferred Taxes,36354.63
20472,30-Jun-2012,France,Sales and Marketing,Actual,Prepaid Expenses,24011.84
20473,30-Jun-2012,France,Sales and Marketing,Actual,Intercompany Receivables,46677.16
20474,30-Jun-2012,France,Sales and Marketing,Actual,Land & Improvements,3795.51
20475,30-Jun-2012,France,Sales and Marketing,Actual,Buildings & Improvements,12093.54
20476,30-Jun-2012,France,Sales and Marketing,Actual,Machinery & Equipment,3757.21
20477,30-Jun-2012,France,Sales and Marketing,Actual,Office Furniture & Equipment,58646.53
20478,30-Jun-2012,France,Sales and Marketing,Actual,Leasehold Improvements,3223.16
20479,30-Jun-2012,France,Sales and Marketing,Actual,Construction In Progress,1344.4
20480,30-Jun-2012,France,Sales and Marketing,Actual,Other Assets,6815.78
20481,30-Jun-2012,France,Sales and Marketing,Actual,Notes Payable,5780.65
20482,30-Jun-2012,France,Sales and Marketing,Actual,Accounts Payable,50087.86
20483,30-Jun-2012,France,Sales and Marketing,Actual,Salary & Other Comp,54110.28
20484,30-Jun-2012,France,Sales and Marketing,Actual,Insurance,9578.6
20485,30-Jun-2012,France,Sales and Marketing,Actual,Warranties,7590.26
20486,30-Jun-2012,France,Sales and Marketing,Actual,Intercompany Payables,17122.35
20487,30-Jun-2012,France,Sales and Marketing,Actual,Other Current Liabilities,24033.12
20488,30-Jun-2012,France,Sales and Marketing,Actual,Long Term Obligations,18772.39
20489,30-Jun-2012,France,Sales and Marketing,Actual,Pension Liability,8767.94
20490,30-Jun-2012,France,Sales and Marketing,Actual,Other Retirement Benefits,52436.84
20491,30-Jun-2012,France,Sales and Marketing,Actual,Other Long Term Liabilities,8436.02
20492,30-Jun-2012,France,Sales and Marketing,Actual,Additional Paid In Capital,67798.52
20493,30-Jun-2012,France,Sales and Marketing,Actual,Current Retained Earnings,175302.99
20494,30-Jun-2012,France,Sales and Marketing,Actual,Current Installments of Long-term Debt,5901.93
20495,30-Jun-2012,Germany,Corporate,Actual,Salaries,1985.9
20496,30-Jun-2012,Germany,Corporate,Actual,Payroll Taxes,163.53
20497,30-Jun-2012,Germany,Corporate,Actual,Employee Benefits,102.89
20498,30-Jun-2012,Germany,Corporate,Actual,Travel Transportation,13.53
20499,30-Jun-2012,Germany,Corporate,Actual,Travel Lodging,12.46
20500,30-Jun-2012,Germany,Corporate,Actual,Meals,7.14
20501,30-Jun-2012,Germany,Corporate,Actual,Entertainment,6.08
20502,30-Jun-2012,Germany,Corporate,Actual,Other Travel Related,1.82
20503,30-Jun-2012,Germany,Corporate,Actual,Conferences,2.89
20504,30-Jun-2012,Germany,Corporate,Actual,Office Supplies,11.4
20505,30-Jun-2012,Germany,Corporate,Actual,Professional Services,25.23
20506,30-Jun-2012,Germany,Corporate,Actual,Telephone,15.65
20507,30-Jun-2012,Germany,Corporate,Actual,Utilities,26.29
20508,30-Jun-2012,Germany,Corporate,Actual,Other Expenses,10.33
20509,30-Jun-2012,Germany,Corporate,Actual,Building Leasehold,34.8
20510,30-Jun-2012,Germany,Corporate,Actual,Vehicles,22.04
20511,30-Jun-2012,Germany,Corporate,Actual,Equipment,2.89
20512,30-Jun-2012,Germany,Corporate,Actual,Furniture and Fixtures,8.21
20513,30-Jun-2012,Germany,Corporate,Actual,Other Assets,7.14
20514,30-Jun-2012,Germany,Corporate,Actual,Amortization of Goodwill,7.14
20515,30-Jun-2012,Germany,Corporate,Actual,Rent,29.48
20516,30-Jun-2012,Germany,Corporate,Actual,Interest Income,64.59
20517,30-Jun-2012,Germany,Corporate,Actual,Interest Expense,99.7
20518,30-Jun-2012,Germany,Corporate,Actual,Gain/Loss on Sales of Asset,-77.96
20519,30-Jun-2012,Germany,Corporate,Actual,Other Income,132.68
20520,30-Jun-2012,Germany,Corporate,Actual,Headcount,3
20521,30-Jun-2012,Germany,Executive General and Administration,Actual,Finished Goods,5081.7
20522,30-Jun-2012,Germany,Executive General and Administration,Actual,Salaries,1183.76
20523,30-Jun-2012,Germany,Executive General and Administration,Actual,Payroll Taxes,110.34
20524,30-Jun-2012,Germany,Executive General and Administration,Actual,Employee Benefits,110.34
20525,30-Jun-2012,Germany,Executive General and Administration,Actual,Travel Transportation,17.78
20526,30-Jun-2012,Germany,Executive General and Administration,Actual,Travel Lodging,16.72
20527,30-Jun-2012,Germany,Executive General and Administration,Actual,Meals,8.21
20528,30-Jun-2012,Germany,Executive General and Administration,Actual,Entertainment,6.08
20529,30-Jun-2012,Germany,Executive General and Administration,Actual,Other Travel Related,2.89
20530,30-Jun-2012,Germany,Executive General and Administration,Actual,Conferences,2.89
20531,30-Jun-2012,Germany,Executive General and Administration,Actual,Office Supplies,11.4
20532,30-Jun-2012,Germany,Executive General and Administration,Actual,Professional Services,42.25
20533,30-Jun-2012,Germany,Executive General and Administration,Actual,Telephone,12.46
20534,30-Jun-2012,Germany,Executive General and Administration,Actual,Utilities,20.97
20535,30-Jun-2012,Germany,Executive General and Administration,Actual,Other Expenses,7.14
20536,30-Jun-2012,Germany,Executive General and Administration,Actual,Building Leasehold,22.04
20537,30-Jun-2012,Germany,Executive General and Administration,Actual,Vehicles,13.53
20538,30-Jun-2012,Germany,Executive General and Administration,Actual,Equipment,1.82
20539,30-Jun-2012,Germany,Executive General and Administration,Actual,Furniture and Fixtures,5.01
20540,30-Jun-2012,Germany,Executive General and Administration,Actual,Other Assets,3.95
20541,30-Jun-2012,Germany,Executive General and Administration,Actual,Amortization of Goodwill,3.95
20542,30-Jun-2012,Germany,Executive General and Administration,Actual,Rent,19.91
20543,30-Jun-2012,Germany,Executive General and Administration,Actual,Interest Income,35.87
20544,30-Jun-2012,Germany,Executive General and Administration,Actual,Interest Expense,55.02
20545,30-Jun-2012,Germany,Executive General and Administration,Actual,Gain/Loss on Sales of Asset,-42.86
20546,30-Jun-2012,Germany,Executive General and Administration,Actual,Other Income,73.1
20547,30-Jun-2012,Germany,Executive General and Administration,Actual,Headcount,2
20548,30-Jun-2012,Germany,Research and Development,Actual,Intercompany Sales,1185.89
20549,30-Jun-2012,Germany,Research and Development,Actual,Returns and Adjustments,762.48
20550,30-Jun-2012,Germany,Research and Development,Actual,Standard Cost of Sales,5811.51
20551,30-Jun-2012,Germany,Research and Development,Actual,Salaries,3856.15
20552,30-Jun-2012,Germany,Research and Development,Actual,Payroll Taxes,435.87
20553,30-Jun-2012,Germany,Research and Development,Actual,Employee Benefits,357.15
20554,30-Jun-2012,Germany,Research and Development,Actual,Commissions,51.82
